  29 11230
  29 11230
  29 11228
  29 11221
  29 11220
  29 11218
  29 11217
  29 11213
  29 11210
  29 11208
  29 11208
  29 11208
  29 11207
  29 11207
  29 11104
  29 10465
  29 10461
  29 10461
  29 10308
  29 10308
  29 10304
  29 10301
  29 10301
  29 10002
  29 10002
  28 11691
  28 11435
  28 11434
  28 11432
  28 11432
  28 11427
  28 11420
  28 11413
  28 11412
  28 11385
  28 11379
  28 11377
  28 11377
  28 11375
  28 11375
  28 11366
  28 11362
  28 11358
  28 11355
  28 11236
  28 11233
  28 11231
  28 11230
  28 11221
  28 11221
  28 11219
  28 11219
  28 11218
  28 11218
  28 11216
  28 11214
  28 11214
  28 11209
  28 11208
  28 11208
  28 11207
  28 11203
  28 11203
  28 11105
  28 10465
  28 10314
  28 10314
  28 10309
  28 10306
  28 10304
  28 10304
  28 10304
  28 10301
  28 10301
  28 10301
  28 10002
  27 Yes
  27 11694
  27 11691
  27 11375
  27 11374
  27 11367
  27 11362
  27 11357
  27 11355
  27 11233
  27 11233
  27 11230
  27 11225
  27 11221
  27 11219
  27 11218
  27 11218
  27 11217
  27 11216
  27 11215
  27 11214
  27 11213
  27 11212
  27 11210
  27 11209
  27 11207
  27 11207
  27 11105
  27 11104
  27 11004
  27 10473
  27 10465
  27 10461
  27 10452
  27 10314
  27 10312
  27 10308
  27 10305
  27 10301
  27 10002
  27 10002
  26 No
  26 11693
  26 11691
  26 11691
  26 11433
  26 11427
  26 11422
  26 11420
  26 11414
  26 11413
  26 11411
  26 11385
  26 11379
  26 11377
  26 11375
  26 11375
  26 11367
  26 11367
  26 11365
  26 11364
  26 11362
  26 11362
  26 11355
  26 11354
  26 11354
  26 11354
  26 11234
  26 11231
  26 11230
  26 11229
  26 11219
  26 11215
  26 11214
  26 11213
  26 11211
  26 11210
  26 11209
  26 11207
  26 11205
  26 11201
  26 11105
  26 11105
  26 11004
  26 10473
  26 10469
  26 10465
  26 10457
  26 10452
  26 10314
  26 10308
  26 10306
  26 10305
  26 10305
  26 10304
  26 10304
  26 10304
  26 10301
  26 10301
  26 10301
  26 10032
  25 Yes
  25 No
  25 11436
  25 11432
  25 11429
  25 11426
  25 11426
  25 11422
  25 11417
  25 11413
  25 11412
  25 11412
  25 11385
  25 11379
  25 11378
  25 11370
  25 11366
  25 11366
  25 11365
  25 11358
  25 11355
  25 11355
  25 11238
  25 11234
  25 11229
  25 11223
  25 11220
  25 11211
  25 11211
  25 11207
  25 11105
  25 11004
  25 10473
  25 10466
  25 10465
  25 10451
  25 10312
  25 10309
  25 10305
  25 10305
  25 10304
  25 10304
  25 10304
  25 10011
  24 Yes
  24 No
  24 11434
  24 11432
  24 11429
  24 11422
  24 11422
  24 11419
  24 11419
  24 11413
  24 11413
  24 11379
  24 11379
  24 11377
  24 11375
  24 11374
  24 11368
  24 11367
  24 11366
  24 11366
  24 11364
  24 11360
  24 11360
  24 11360
  24 11355
  24 11236
  24 11234
  24 11233
  24 11233
  24 11222
  24 11222
  24 11220
  24 11217
  24 11216
  24 11214
  24 11212
  24 11211
  24 11210
  24 11210
  24 11207
  24 11204
  24 11105
  24 11104
  24 10472
  24 10466
  24 10462
  24 10461
  24 10314
  24 10312
  24 10309
  24 10308
